city,address,area,floor,name,price,province,rooms,toward,unit,year,origin_url
临海,古城街道,109㎡,中层（共18层）,伟星城,245万,浙江,3室1厅,南向,22477元/㎡,,https://linhai.esf.fang.com/chushou/16_4202645.htm
临海,古城街道,109㎡,中层（共18层）,伟星城,245万,浙江,3室1厅,南向,22477元/㎡,,https://linhai.esf.fang.com/chushou/16_4202645.htm
临海,古城街道,150㎡,高层（共4层）,台州医院附近 回浦路166号,150万,浙江,3室2厅,东南向,10000元/㎡,,https://linhai.esf.fang.com/chushou/16_4270580.htm
临海,古城街道,150㎡,高层（共4层）,台州医院附近 回浦路166号,150万,浙江,3室2厅,东南向,10000元/㎡,,https://linhai.esf.fang.com/chushou/16_4270580.htm
临海,古城街道-浙江省台州市临海市立发路附近,208㎡,高层（共5层）,花街小区,265万,浙江,5室2厅,南北向,12740元/㎡,,https://linhai.esf.fang.com/chushou/16_4038385.htm
临海,古城街道-浙江省台州市临海市立发路附近,208㎡,高层（共5层）,花街小区,265万,浙江,5室2厅,南北向,12740元/㎡,,https://linhai.esf.fang.com/chushou/16_4038385.htm
濮阳,油田总站,92㎡,低层（共6层）,盟东小区,75万,河南,3室2厅,南北向,8152元/㎡,,https://puyang.esf.fang.com/chushou/16_202664.htm
濮阳,油田总站,92㎡,低层（共6层）,盟东小区,75万,河南,3室2厅,南北向,8152元/㎡,,https://puyang.esf.fang.com/chushou/16_202664.htm
濮阳,油田总站-濮阳市建设路东路以北、长庆路以西,92㎡,低层（共6层）,盟东小区,75万,河南,3室2厅,南北向,8152元/㎡,,https://puyang.esf.fang.com/chushou/16_202665.htm
濮阳,油田总站-濮阳市建设路东路以北、长庆路以西,92㎡,低层（共6层）,盟东小区,75万,河南,3室2厅,南北向,8152元/㎡,,https://puyang.esf.fang.com/chushou/16_202665.htm
濮阳,飞龙站-华龙区,107㎡,高层（共12层）,水景湾,85万,河南,3室2厅,东西向,7944元/㎡,,https://puyang.esf.fang.com/chushou/16_202666.htm
濮阳,飞龙站-华龙区,107㎡,高层（共12层）,水景湾,85万,河南,3室2厅,东西向,7944元/㎡,,https://puyang.esf.fang.com/chushou/16_202666.htm
濮阳,火车站,68㎡,低层（共26层）,大化生活区,40万,河南,2室1厅,南北向,5882元/㎡,,https://puyang.esf.fang.com/chushou/16_202667.htm
濮阳,火车站,68㎡,低层（共26层）,大化生活区,40万,河南,2室1厅,南北向,5882元/㎡,,https://puyang.esf.fang.com/chushou/16_202667.htm
临汾,尧都区,217㎡,高层（共12层）,向阳华府,130万,山西,6室4厅,南北向,5991元/㎡,,https://linfen.esf.fang.com/chushou/16_202046.htm
临汾,尧都区,217㎡,高层（共12层）,向阳华府,130万,山西,6室4厅,南北向,5991元/㎡,,https://linfen.esf.fang.com/chushou/16_202046.htm
临汾,尧都区,170㎡,中层（共16层）,滨江明珠,120万,山西,4室2厅,南北向,7059元/㎡,,https://linfen.esf.fang.com/chushou/16_202047.htm
临汾,尧都区,170㎡,中层（共16层）,滨江明珠,120万,山西,4室2厅,南北向,7059元/㎡,,https://linfen.esf.fang.com/chushou/16_202047.htm
临汾,尧都区,55㎡,中层（共26层）,东升华府,45万,山西,2室1厅,西向,8182元/㎡,,https://linfen.esf.fang.com/chushou/16_202052.htm
临汾,尧都区,55㎡,中层（共26层）,东升华府,45万,山西,2室1厅,西向,8182元/㎡,,https://linfen.esf.fang.com/chushou/16_202052.htm
临汾,汾西县,800㎡,高层（共1层）,汾西县城内北街汾西一中旁,200万,山西,1室1厅,南北向,2500元/㎡,,https://linfen.esf.fang.com/chushou/16_202051.htm
临汾,汾西县,800㎡,高层（共1层）,汾西县城内北街汾西一中旁,200万,山西,1室1厅,南北向,2500元/㎡,,https://linfen.esf.fang.com/chushou/16_202051.htm
临汾,尧都区,179㎡,低层（共33层）,恒大悦龙台,160万,山西,4室2厅,南北向,8939元/㎡,,https://linfen.esf.fang.com/chushou/16_202054.htm
临汾,尧都区,179㎡,低层（共33层）,恒大悦龙台,160万,山西,4室2厅,南北向,8939元/㎡,,https://linfen.esf.fang.com/chushou/16_202054.htm
临汾,尧都区,179㎡,低层（共33层）,临汾恒大悦龙台,170万,山西,4室2厅,南北向,9497元/㎡,,https://linfen.esf.fang.com/chushou/16_202055.htm
临汾,尧都区,179㎡,低层（共33层）,临汾恒大悦龙台,170万,山西,4室2厅,南北向,9497元/㎡,,https://linfen.esf.fang.com/chushou/16_202055.htm
临汾,尧都区,120㎡,高层（共30层）,华洲一号小区,58万,山西,3室1厅,南北向,4833元/㎡,,https://linfen.esf.fang.com/chushou/16_202056.htm
临汾,尧都区,120㎡,高层（共30层）,华洲一号小区,58万,山西,3室1厅,南北向,4833元/㎡,,https://linfen.esf.fang.com/chushou/16_202056.htm
临海,桃渚镇,91.42㎡,高层（共6层）,星湖花城,73万,浙江,2室1厅,南北向,7985元/㎡,,https://linhai.esf.fang.com/chushou/16_4300550.htm
临海,桃渚镇,91.42㎡,高层（共6层）,星湖花城,73万,浙江,2室1厅,南北向,7985元/㎡,,https://linhai.esf.fang.com/chushou/16_4300550.htm
临海,大田街道,120㎡,高层（共6层）,景莲家园,120万,浙江,2室1厅,南向,10000元/㎡,,https://linhai.esf.fang.com/chushou/16_4307458.htm
临海,大田街道,120㎡,高层（共6层）,景莲家园,120万,浙江,2室1厅,南向,10000元/㎡,,https://linhai.esf.fang.com/chushou/16_4307458.htm
临海,古城街道,110㎡,中层（共18层）,头门港紫金港,80万,浙江,3室2厅,南向,7273元/㎡,,https://linhai.esf.fang.com/chushou/16_4318064.htm
临海,古城街道,110㎡,中层（共18层）,头门港紫金港,80万,浙江,3室2厅,南向,7273元/㎡,,https://linhai.esf.fang.com/chushou/16_4318064.htm
临海,杜桥镇,139㎡,低层（共26层）,御景豪庭,155万,浙江,3室2厅,南向,11151元/㎡,,https://linhai.esf.fang.com/chushou/16_4318108.htm
临海,杜桥镇,139㎡,低层（共26层）,御景豪庭,155万,浙江,3室2厅,南向,11151元/㎡,,https://linhai.esf.fang.com/chushou/16_4318108.htm
临海,永丰镇,140㎡,高层（共12层）,宏大聚贤府,110万,浙江,4室2厅,南北向,7857元/㎡,,https://linhai.esf.fang.com/chushou/16_4319783.htm
临海,永丰镇,140㎡,高层（共12层）,宏大聚贤府,110万,浙江,4室2厅,南北向,7857元/㎡,,https://linhai.esf.fang.com/chushou/16_4319783.htm
临海,古城街道,74㎡,中层（共21层）,靖江壹号,165万,浙江,2室2厅,南北向,22297元/㎡,,https://linhai.esf.fang.com/chushou/16_4321725.htm
临海,古城街道,74㎡,中层（共21层）,靖江壹号,165万,浙江,2室2厅,南北向,22297元/㎡,,https://linhai.esf.fang.com/chushou/16_4321725.htm
临海,古城街道,119㎡,中层（共25层）,靖江壹号,273万,浙江,4室2厅,南向,22941元/㎡,,https://linhai.esf.fang.com/chushou/16_4321738.htm
临海,古城街道,119㎡,中层（共25层）,靖江壹号,273万,浙江,4室2厅,南向,22941元/㎡,,https://linhai.esf.fang.com/chushou/16_4321738.htm
临汾,尧都区,60㎡,高层（共4层）,交通局小区,30万,山西,1室2厅,南北向,5000元/㎡,,https://linfen.esf.fang.com/chushou/16_202058.htm
临汾,尧都区,60㎡,高层（共4层）,交通局小区,30万,山西,1室2厅,南北向,5000元/㎡,,https://linfen.esf.fang.com/chushou/16_202058.htm
临汾,尧都区,128㎡,低层（共33层）,恒大悦龙台,115万,山西,3室2厅,南北向,8984元/㎡,,https://linfen.esf.fang.com/chushou/16_202059.htm
临汾,尧都区,128㎡,低层（共33层）,恒大悦龙台,115万,山西,3室2厅,南北向,8984元/㎡,,https://linfen.esf.fang.com/chushou/16_202059.htm
临汾,尧都区,125㎡,中层（共33层）,临汾恒大悦龙台,115万,山西,3室2厅,南北向,9200元/㎡,,https://linfen.esf.fang.com/chushou/16_202060.htm
临汾,尧都区,125㎡,中层（共33层）,临汾恒大悦龙台,115万,山西,3室2厅,南北向,9200元/㎡,,https://linfen.esf.fang.com/chushou/16_202060.htm
临汾,尧都区,133㎡,中层（共22层）,中大街德和优郡小区,90万,山西,3室2厅,南北向,6767元/㎡,,https://linfen.esf.fang.com/chushou/16_202061.htm
临汾,尧都区,133㎡,中层（共22层）,中大街德和优郡小区,90万,山西,3室2厅,南北向,6767元/㎡,,https://linfen.esf.fang.com/chushou/16_202061.htm
临汾,尧都区,108㎡,低层（共12层）,艺馨花园,50万,山西,3室2厅,南北向,4630元/㎡,,https://linfen.esf.fang.com/chushou/16_202062.htm
临汾,尧都区,108㎡,低层（共12层）,艺馨花园,50万,山西,3室2厅,南北向,4630元/㎡,,https://linfen.esf.fang.com/chushou/16_202062.htm
临汾,尧都区,133㎡,中层（共26层）,德和优郡,90万,山西,3室2厅,南北向,6767元/㎡,,https://linfen.esf.fang.com/chushou/16_202064.htm
临汾,尧都区,133㎡,中层（共26层）,德和优郡,90万,山西,3室2厅,南北向,6767元/㎡,,https://linfen.esf.fang.com/chushou/16_202064.htm
临海,古城街道,130㎡,中层（共17层）,靖江壹号,23000万,浙江,4室2厅,东向,1769231元/㎡,,https://linhai.esf.fang.com/chushou/16_4321765.htm
临海,古城街道,130㎡,中层（共17层）,靖江壹号,23000万,浙江,4室2厅,东向,1769231元/㎡,,https://linhai.esf.fang.com/chushou/16_4321765.htm
临海,古城街道,119㎡,中层（共25层）,靖江壹号,270万,浙江,4室2厅,南向,22689元/㎡,,https://linhai.esf.fang.com/chushou/16_4321857.htm
临海,古城街道,119㎡,中层（共25层）,靖江壹号,270万,浙江,4室2厅,南向,22689元/㎡,,https://linhai.esf.fang.com/chushou/16_4321857.htm
临汾,尧都区,109㎡,,临汾恒大悦龙台,95万,山西,3室2厅,,8716元/㎡,,https://linfen.esf.fang.com/chushou/16_201796.htm
临汾,尧都区,109㎡,,临汾恒大悦龙台,95万,山西,3室2厅,,8716元/㎡,,https://linfen.esf.fang.com/chushou/16_201796.htm
临汾,尧都区,126㎡,中层（共33层）,恒大悦龙台,114万,山西,3室2厅,南北向,9048元/㎡,,https://linfen.esf.fang.com/chushou/16_202066.htm
临汾,尧都区,126㎡,中层（共33层）,恒大悦龙台,114万,山西,3室2厅,南北向,9048元/㎡,,https://linfen.esf.fang.com/chushou/16_202066.htm
临汾,尧都区,67㎡,高层（共5层）,尧都区铁路大宿舍,21万,山西,2室1厅,南北向,3134元/㎡,,https://linfen.esf.fang.com/chushou/16_202067.htm
临汾,尧都区,67㎡,高层（共5层）,尧都区铁路大宿舍,21万,山西,2室1厅,南北向,3134元/㎡,,https://linfen.esf.fang.com/chushou/16_202067.htm
临汾,尧都区,130㎡,低层（共22层）,于景水城,80万,山西,3室2厅,南北向,6154元/㎡,,https://linfen.esf.fang.com/chushou/16_202069.htm
临汾,尧都区,130㎡,低层（共22层）,于景水城,80万,山西,3室2厅,南北向,6154元/㎡,,https://linfen.esf.fang.com/chushou/16_202069.htm
临汾,尧都区,100㎡,中层（共18层）,供热小区,65万,山西,2室2厅,南北向,6500元/㎡,,https://linfen.esf.fang.com/chushou/16_202073.htm
临汾,尧都区,100㎡,中层（共18层）,供热小区,65万,山西,2室2厅,南北向,6500元/㎡,,https://linfen.esf.fang.com/chushou/16_202073.htm
溧阳,溧城镇,95㎡,中层（共17层）,新城碧桂园明昱湾,88万,江苏,3室2厅,南向,9263元/㎡,,https://liyang.esf.fang.com/chushou/16_201105.htm
溧阳,溧城镇,95㎡,中层（共17层）,新城碧桂园明昱湾,88万,江苏,3室2厅,南向,9263元/㎡,,https://liyang.esf.fang.com/chushou/16_201105.htm
溧阳,溧城镇,132㎡,低层（共24层）,明昱湾,110万,江苏,4室2厅,南向,8333元/㎡,,https://liyang.esf.fang.com/chushou/16_201108.htm
溧阳,溧城镇,132㎡,低层（共24层）,明昱湾,110万,江苏,4室2厅,南向,8333元/㎡,,https://liyang.esf.fang.com/chushou/16_201108.htm
溧阳,溧城镇,120㎡,低层（共17层）,新城碧桂园明昱湾,108万,江苏,3室2厅,南北向,9000元/㎡,,https://liyang.esf.fang.com/chushou/16_201109.htm
溧阳,溧城镇,120㎡,低层（共17层）,新城碧桂园明昱湾,108万,江苏,3室2厅,南北向,9000元/㎡,,https://liyang.esf.fang.com/chushou/16_201109.htm
溧阳,溧城镇,120㎡,低层（共17层）,明昱湾,99万,江苏,3室2厅,南向,8250元/㎡,,https://liyang.esf.fang.com/chushou/16_201110.htm
溧阳,溧城镇,120㎡,低层（共17层）,明昱湾,99万,江苏,3室2厅,南向,8250元/㎡,,https://liyang.esf.fang.com/chushou/16_201110.htm
溧阳,南渡镇,136㎡,高层（共6层）,春江花园,52万,江苏,3室2厅,南北向,3824元/㎡,,https://liyang.esf.fang.com/chushou/16_201111.htm
溧阳,南渡镇,136㎡,高层（共6层）,春江花园,52万,江苏,3室2厅,南北向,3824元/㎡,,https://liyang.esf.fang.com/chushou/16_201111.htm
溧阳,天目湖镇,115㎡,中层（共11层）,花语岸,128万,江苏,3室2厅,南北向,11130元/㎡,,https://liyang.esf.fang.com/chushou/16_201067.htm
溧阳,天目湖镇,115㎡,中层（共11层）,花语岸,128万,江苏,3室2厅,南北向,11130元/㎡,,https://liyang.esf.fang.com/chushou/16_201067.htm
溧阳,溧城镇,95.82㎡,中层（共17层）,明昱湾,92万,江苏,3室2厅,南北向,9601元/㎡,,https://liyang.esf.fang.com/chushou/16_201113.htm
溧阳,溧城镇,95.82㎡,中层（共17层）,明昱湾,92万,江苏,3室2厅,南北向,9601元/㎡,,https://liyang.esf.fang.com/chushou/16_201113.htm
溧阳,溧城镇,95㎡,高层（共17层）,新城碧桂园明昱湾,90万,江苏,3室1厅,南北向,9474元/㎡,,https://liyang.esf.fang.com/chushou/16_201114.htm
溧阳,溧城镇,95㎡,高层（共17层）,新城碧桂园明昱湾,90万,江苏,3室1厅,南北向,9474元/㎡,,https://liyang.esf.fang.com/chushou/16_201114.htm
溧阳,溧城镇,132㎡,低层（共24层）,明昱湾,110万,江苏,4室2厅,南向,8333元/㎡,,https://liyang.esf.fang.com/chushou/16_201107.htm
溧阳,溧城镇,132㎡,低层（共24层）,明昱湾,110万,江苏,4室2厅,南向,8333元/㎡,,https://liyang.esf.fang.com/chushou/16_201107.htm
溧阳,溧城镇,136㎡,低层（共5层）,御水景城,120万,江苏,3室2厅,南北向,8824元/㎡,,https://liyang.esf.fang.com/chushou/16_201025.htm
溧阳,溧城镇,136㎡,低层（共5层）,御水景城,120万,江苏,3室2厅,南北向,8824元/㎡,,https://liyang.esf.fang.com/chushou/16_201025.htm
溧阳,溧城镇,117㎡,中层（共17层）,新城碧桂园明昱湾,108万,江苏,3室2厅,南北向,9231元/㎡,,https://liyang.esf.fang.com/chushou/16_201106.htm
溧阳,溧城镇,117㎡,中层（共17层）,新城碧桂园明昱湾,108万,江苏,3室2厅,南北向,9231元/㎡,,https://liyang.esf.fang.com/chushou/16_201106.htm
溧阳,溧城镇,95㎡,高层（共6层）,和平新村,74.5万,江苏,3室2厅,南北向,7842元/㎡,,https://liyang.esf.fang.com/chushou/16_201115.htm
溧阳,溧城镇,95㎡,高层（共6层）,和平新村,74.5万,江苏,3室2厅,南北向,7842元/㎡,,https://liyang.esf.fang.com/chushou/16_201115.htm
溧阳,溧城镇-平陵中路中段,59.5㎡,低层（共6层）,彭家园,68.8万,江苏,2室1厅,东南向,11563元/㎡,,https://liyang.esf.fang.com/chushou/16_201116.htm
溧阳,溧城镇-平陵中路中段,59.5㎡,低层（共6层）,彭家园,68.8万,江苏,2室1厅,东南向,11563元/㎡,,https://liyang.esf.fang.com/chushou/16_201116.htm
溧阳,上兴镇,118㎡,高层（共5层）,溧阳上兴银河湾小区,36.8万,江苏,3室2厅,南北向,3119元/㎡,,https://liyang.esf.fang.com/chushou/16_201112.htm
溧阳,上兴镇,118㎡,高层（共5层）,溧阳上兴银河湾小区,36.8万,江苏,3室2厅,南北向,3119元/㎡,,https://liyang.esf.fang.com/chushou/16_201112.htm
溧阳,溧城镇,132㎡,中层（共24层）,明昱湾,120万,江苏,4室2厅,南北向,9091元/㎡,,https://liyang.esf.fang.com/chushou/16_201119.htm
溧阳,溧城镇,132㎡,中层（共24层）,明昱湾,120万,江苏,4室2厅,南北向,9091元/㎡,,https://liyang.esf.fang.com/chushou/16_201119.htm
溧阳,竹箦镇,139㎡,高层（共2层）,竹箦镇私房,36万,江苏,6室2厅,南向,2590元/㎡,,https://liyang.esf.fang.com/chushou/16_201120.htm
溧阳,竹箦镇,139㎡,高层（共2层）,竹箦镇私房,36万,江苏,6室2厅,南向,2590元/㎡,,https://liyang.esf.fang.com/chushou/16_201120.htm
溧阳,溧城镇,132㎡,中层（共24层）,新城碧桂园明昱湾,115万,江苏,4室2厅,南北向,8712元/㎡,,https://liyang.esf.fang.com/chushou/16_201121.htm
溧阳,溧城镇,132㎡,中层（共24层）,新城碧桂园明昱湾,115万,江苏,4室2厅,南北向,8712元/㎡,,https://liyang.esf.fang.com/chushou/16_201121.htm
溧阳,"天目湖镇-溧阳231省城旁,原始森林西",35㎡,高层（共3层）,天淼山庄,15万,江苏,1室1厅,北向,4286元/㎡,,https://liyang.esf.fang.com/chushou/16_201123.htm
溧阳,"天目湖镇-溧阳231省城旁,原始森林西",35㎡,高层（共3层）,天淼山庄,15万,江苏,1室1厅,北向,4286元/㎡,,https://liyang.esf.fang.com/chushou/16_201123.htm
溧阳,溧城镇,118.3㎡,高层（共30层）,幸福城北苑,70万,江苏,3室2厅,南北向,5917元/㎡,,https://liyang.esf.fang.com/chushou/16_201118.htm
溧阳,溧城镇,118.3㎡,高层（共30层）,幸福城北苑,70万,江苏,3室2厅,南北向,5917元/㎡,,https://liyang.esf.fang.com/chushou/16_201118.htm
溧阳,天目湖镇,61㎡,高层（共1层）,溧阳碧桂园,68万,江苏,1室0厅,南北向,11148元/㎡,,https://liyang.esf.fang.com/chushou/16_201126.htm
溧阳,天目湖镇,61㎡,高层（共1层）,溧阳碧桂园,68万,江苏,1室0厅,南北向,11148元/㎡,,https://liyang.esf.fang.com/chushou/16_201126.htm
溧阳,天目湖镇,106㎡,高层（共22层）,滨湖花园,100万,江苏,3室1厅,南北向,9434元/㎡,,https://liyang.esf.fang.com/chushou/16_201130.htm
溧阳,天目湖镇,106㎡,高层（共22层）,滨湖花园,100万,江苏,3室1厅,南北向,9434元/㎡,,https://liyang.esf.fang.com/chushou/16_201130.htm
溧阳,上黄镇,90.07㎡,低层（共11层）,风景英伦,59万,江苏,2室1厅,南北向,6550元/㎡,,https://liyang.esf.fang.com/chushou/16_201138.htm
溧阳,上黄镇,90.07㎡,低层（共11层）,风景英伦,59万,江苏,2室1厅,南北向,6550元/㎡,,https://liyang.esf.fang.com/chushou/16_201138.htm
溧阳,上黄镇,90.07㎡,低层（共11层）,风景英伦,59万,江苏,2室1厅,南北向,6550元/㎡,,https://liyang.esf.fang.com/chushou/16_201137.htm
溧阳,上黄镇,90.07㎡,低层（共11层）,风景英伦,59万,江苏,2室1厅,南北向,6550元/㎡,,https://liyang.esf.fang.com/chushou/16_201137.htm
溧阳,竹箦镇,97.93㎡,中层（共4层）,前马江南华庭,29.8万,江苏,2室2厅,南向,3043元/㎡,,https://liyang.esf.fang.com/chushou/16_201141.htm
溧阳,竹箦镇,97.93㎡,中层（共4层）,前马江南华庭,29.8万,江苏,2室2厅,南向,3043元/㎡,,https://liyang.esf.fang.com/chushou/16_201141.htm
溧阳,埭头镇,127㎡,高层（共4层）,江南庭苑,53万,江苏,3室2厅,南北向,4173元/㎡,,https://liyang.esf.fang.com/chushou/16_201143.htm
溧阳,埭头镇,127㎡,高层（共4层）,江南庭苑,53万,江苏,3室2厅,南北向,4173元/㎡,,https://liyang.esf.fang.com/chushou/16_201143.htm
溧阳,溧城镇,46㎡,高层（共9层）,金坛金巢公寓,32万,江苏,1室1厅,南北向,6957元/㎡,,https://liyang.esf.fang.com/chushou/16_201142.htm
溧阳,溧城镇,46㎡,高层（共9层）,金坛金巢公寓,32万,江苏,1室1厅,南北向,6957元/㎡,,https://liyang.esf.fang.com/chushou/16_201142.htm
溧阳,溧城镇,128㎡,中层（共5层）,景鸿花园,173.8万,江苏,3室2厅,南北向,13578元/㎡,,https://liyang.esf.fang.com/chushou/16_201144.htm
溧阳,溧城镇,128㎡,中层（共5层）,景鸿花园,173.8万,江苏,3室2厅,南北向,13578元/㎡,,https://liyang.esf.fang.com/chushou/16_201144.htm
溧阳,溧城镇,137㎡,低层（共17层）,英伦尊邸,150万,江苏,3室2厅,南北向,10949元/㎡,,https://liyang.esf.fang.com/chushou/16_201122.htm
溧阳,溧城镇,137㎡,低层（共17层）,英伦尊邸,150万,江苏,3室2厅,南北向,10949元/㎡,,https://liyang.esf.fang.com/chushou/16_201122.htm
溧阳,溧城镇,91㎡,高层（共22层）,西城花园,118.8万,江苏,2室2厅,南向,13055元/㎡,,https://liyang.esf.fang.com/chushou/16_201136.htm
溧阳,溧城镇,91㎡,高层（共22层）,西城花园,118.8万,江苏,2室2厅,南向,13055元/㎡,,https://liyang.esf.fang.com/chushou/16_201136.htm
溧阳,戴埠镇-珠江西路,115.4㎡,低层（共3层）,万竹园,99万,江苏,3室2厅,南北向,8579元/㎡,,https://liyang.esf.fang.com/chushou/16_201146.htm
溧阳,戴埠镇-珠江西路,115.4㎡,低层（共3层）,万竹园,99万,江苏,3室2厅,南北向,8579元/㎡,,https://liyang.esf.fang.com/chushou/16_201146.htm
溧阳,溧城镇,95㎡,低层（共33层）,奥体国际花园,139.8万,江苏,2室2厅,南向,14716元/㎡,,https://liyang.esf.fang.com/chushou/16_201148.htm
溧阳,溧城镇,95㎡,低层（共33层）,奥体国际花园,139.8万,江苏,2室2厅,南向,14716元/㎡,,https://liyang.esf.fang.com/chushou/16_201148.htm
溧阳,溧城镇-天目湖镇旅游大厦西侧,116.8㎡,高层（共11层）,碧桂园,115万,江苏,3室2厅,南北向,9846元/㎡,,https://liyang.esf.fang.com/chushou/16_201151.htm
溧阳,溧城镇-天目湖镇旅游大厦西侧,116.8㎡,高层（共11层）,碧桂园,115万,江苏,3室2厅,南北向,9846元/㎡,,https://liyang.esf.fang.com/chushou/16_201151.htm
溧阳,溧城镇,132㎡,低层（共24层）,明昱湾,120万,江苏,4室2厅,南北向,9091元/㎡,,https://liyang.esf.fang.com/chushou/16_201124.htm
溧阳,溧城镇,132㎡,低层（共24层）,明昱湾,120万,江苏,4室2厅,南北向,9091元/㎡,,https://liyang.esf.fang.com/chushou/16_201124.htm
溧阳,天目湖镇-溧阳市天目湖镇香樟路1号,1408㎡,低层（共3层）,香樟茗岸别墅,1580万,江苏,1室1厅,南北向,11222元/㎡,,https://liyang.esf.fang.com/chushou/16_201156.htm
溧阳,天目湖镇-溧阳市天目湖镇香樟路1号,1408㎡,低层（共3层）,香樟茗岸别墅,1580万,江苏,1室1厅,南北向,11222元/㎡,,https://liyang.esf.fang.com/chushou/16_201156.htm
溧阳,天目湖镇,118㎡,中层（共11层）,天目湖碧桂园,120万,江苏,3室2厅,南北向,10169元/㎡,,https://liyang.esf.fang.com/chushou/16_201157.htm
溧阳,天目湖镇,118㎡,中层（共11层）,天目湖碧桂园,120万,江苏,3室2厅,南北向,10169元/㎡,,https://liyang.esf.fang.com/chushou/16_201157.htm
溧阳,上兴镇,111㎡,高层（共5层）,时代美苑,85万,江苏,4室2厅,南北向,7658元/㎡,,https://liyang.esf.fang.com/chushou/16_201158.htm
溧阳,上兴镇,111㎡,高层（共5层）,时代美苑,85万,江苏,4室2厅,南北向,7658元/㎡,,https://liyang.esf.fang.com/chushou/16_201158.htm
溧阳,溧城镇,140㎡,高层（共4层）,盛世华城,248万,江苏,3室2厅,南北向,17714元/㎡,,https://liyang.esf.fang.com/chushou/16_201159.htm
溧阳,溧城镇,140㎡,高层（共4层）,盛世华城,248万,江苏,3室2厅,南北向,17714元/㎡,,https://liyang.esf.fang.com/chushou/16_201159.htm
溧阳,溧城镇,98㎡,高层（共6层）,文化新村三区,130万,江苏,3室1厅,南北向,13265元/㎡,,https://liyang.esf.fang.com/chushou/16_201162.htm
溧阳,溧城镇,98㎡,高层（共6层）,文化新村三区,130万,江苏,3室1厅,南北向,13265元/㎡,,https://liyang.esf.fang.com/chushou/16_201162.htm
溧阳,溧城镇,114㎡,高层（共5层）,昆仑东苑5区,108万,江苏,3室2厅,南北向,9474元/㎡,,https://liyang.esf.fang.com/chushou/16_201163.htm
溧阳,溧城镇,114㎡,高层（共5层）,昆仑东苑5区,108万,江苏,3室2厅,南北向,9474元/㎡,,https://liyang.esf.fang.com/chushou/16_201163.htm
溧阳,溧城镇,75.5㎡,中层（共6层）,东门水桥旁,58万,江苏,2室1厅,南向,7682元/㎡,,https://liyang.esf.fang.com/chushou/16_201164.htm
溧阳,溧城镇,75.5㎡,中层（共6层）,东门水桥旁,58万,江苏,2室1厅,南向,7682元/㎡,,https://liyang.esf.fang.com/chushou/16_201164.htm
溧阳,竹箦镇-竹箦镇鑫源路78号,106㎡,中层（共5层）,竹溪苑,52万,江苏,3室2厅,,4906元/㎡,,https://liyang.esf.fang.com/chushou/16_201165.htm
溧阳,竹箦镇-竹箦镇鑫源路78号,106㎡,中层（共5层）,竹溪苑,52万,江苏,3室2厅,,4906元/㎡,,https://liyang.esf.fang.com/chushou/16_201165.htm
溧阳,上兴镇,100㎡,高层（共3层）,上兴镇公园路,50万,江苏,2室2厅,南北向,5000元/㎡,,https://liyang.esf.fang.com/chushou/16_201166.htm
溧阳,上兴镇,100㎡,高层（共3层）,上兴镇公园路,50万,江苏,2室2厅,南北向,5000元/㎡,,https://liyang.esf.fang.com/chushou/16_201166.htm
溧阳,溧城镇,123㎡,高层（共28层）,夏林新村,140万,江苏,3室1厅,东向,11382元/㎡,,https://liyang.esf.fang.com/chushou/16_201160.htm
溧阳,溧城镇,123㎡,高层（共28层）,夏林新村,140万,江苏,3室1厅,东向,11382元/㎡,,https://liyang.esf.fang.com/chushou/16_201160.htm
溧阳,溧城镇,400㎡,高层（共3层）,屏峰花园,468万,江苏,6室3厅,东向,11700元/㎡,,https://liyang.esf.fang.com/chushou/16_201168.htm
溧阳,溧城镇,400㎡,高层（共3层）,屏峰花园,468万,江苏,6室3厅,东向,11700元/㎡,,https://liyang.esf.fang.com/chushou/16_201168.htm
溧阳,溧阳,41㎡,中层（共5层）,阳光城市,55万,江苏,1室1厅,东南向,13415元/㎡,,https://liyang.esf.fang.com/chushou/16_201172.htm
溧阳,溧阳,41㎡,中层（共5层）,阳光城市,55万,江苏,1室1厅,东南向,13415元/㎡,,https://liyang.esf.fang.com/chushou/16_201172.htm
溧阳,社渚镇,59㎡,中层（共5层）,溧阳天淼山庄,38万,江苏,2室2厅,南北向,6441元/㎡,,https://liyang.esf.fang.com/chushou/16_201173.htm
溧阳,社渚镇,59㎡,中层（共5层）,溧阳天淼山庄,38万,江苏,2室2厅,南北向,6441元/㎡,,https://liyang.esf.fang.com/chushou/16_201173.htm
溧阳,天目湖镇,120.37㎡,高层（共6层）,溧阳碧桂园,110万,江苏,3室2厅,南向,9138元/㎡,,https://liyang.esf.fang.com/chushou/16_201174.htm
溧阳,天目湖镇,120.37㎡,高层（共6层）,溧阳碧桂园,110万,江苏,3室2厅,南向,9138元/㎡,,https://liyang.esf.fang.com/chushou/16_201174.htm
溧阳,溧城镇,132.75㎡,低层（共17层）,中梁香缇,130万,江苏,4室2厅,南北向,9793元/㎡,,https://liyang.esf.fang.com/chushou/16_201155.htm
溧阳,溧城镇,132.75㎡,低层（共17层）,中梁香缇,130万,江苏,4室2厅,南北向,9793元/㎡,,https://liyang.esf.fang.com/chushou/16_201155.htm
溧阳,埭头镇,228㎡,高层（共5层）,江南庭苑,69万,江苏,6室4厅,南北向,3026元/㎡,,https://liyang.esf.fang.com/chushou/16_201161.htm
